ticker,sector,driver,proxy,n_obs,latest_beta,full_sample_beta,full_sample_corr,rolling_beta_std,sign_consistency,direction,confidence,min_obs_required,meets_min_obs
SRCL-202411,Industrials,market,SPY,6956,0.493438,0.682025,0.352165,0.236233,0.994825,positive,0.490884,126,True
SRCL-202411,Industrials,oil,USO,4548,-0.089404,0.127354,0.15776,0.12907,0.791117,negative,0.070729,126,True
SRCL-202411,Industrials,rates,TLT,5481,0.460999,-0.370829,-0.183223,0.395936,0.788542,positive,0.363517,126,True
SRCL-202411,Industrials,credit,HYG,4297,1.752552,0.930176,0.3498,0.547449,0.985339,positive,0.985339,126,True
SRCL-202411,Industrials,usd,UUP,4331,-1.100111,-0.348128,-0.094986,0.666588,0.615793,negative,0.615793,126,True
SRCL-202411,Industrials,vix,$VIX,6956,-0.026963,-0.086274,-0.263681,0.03945,1.0,negative,0.026963,126,True
SRCL-202411,Industrials,commodity,DBC,4593,-0.1582,0.261611,0.171854,0.277606,0.841933,negative,0.133194,126,True
SRCL-202411,Industrials,size,IWM,6022,0.358741,0.605249,0.450815,0.163586,1.0,positive,0.358741,126,True
SRCL-202411,Industrials,sector,XLI,6381,0.452446,0.660163,0.404268,0.195447,0.999843,positive,0.452375,126,True
SRE,Utilities,market,SPY,6914,0.243985,0.637851,0.496011,0.244094,1.0,positive,0.243985,126,True
SRE,Utilities,oil,USO,4957,-0.012286,0.13086,0.201904,0.098893,0.933831,negative,0.011473,126,True
SRE,Utilities,rates,TLT,5890,0.447727,-0.18401,-0.110042,0.400254,0.560781,positive,0.251077,126,True
SRE,Utilities,credit,HYG,4706,1.272324,0.936021,0.419027,0.45717,1.0,positive,1.0,126,True
SRE,Utilities,usd,UUP,4740,-0.268889,-0.38007,-0.126523,0.40275,0.792405,negative,0.213069,126,True
SRE,Utilities,vix,$VIX,6914,-0.032978,-0.074385,-0.353944,0.04847,0.994649,negative,0.032801,126,True
SRE,Utilities,commodity,DBC,5002,-0.015158,0.301301,0.243183,0.214685,0.940224,negative,0.014252,126,True
SRE,Utilities,size,IWM,6431,0.221892,0.49708,0.479029,0.199964,0.97652,positive,0.216682,126,True
SRE,Utilities,sector,XLU,6791,1.005733,0.923974,0.712985,0.152071,1.0,positive,1.0,126,True
SRR-200708,Consumer Discretionary,market,SPY,3540,0.521199,0.632086,0.256883,0.371419,1.0,positive,0.521199,126,True
SRR-200708,Consumer Discretionary,oil,USO,216,-0.03802,-0.080586,-0.056638,0.02959,1.0,negative,0.005475,126,True
SRR-200708,Consumer Discretionary,rates,TLT,1149,-0.184943,-0.300739,-0.086388,0.321088,0.754569,negative,0.106897,126,True
SRR-200708,Consumer Discretionary,credit,HYG,0,nan,nan,nan,nan,nan,,0.0,126,False
SRR-200708,Consumer Discretionary,usd,UUP,0,nan,nan,nan,nan,nan,,0.0,126,False
SRR-200708,Consumer Discretionary,vix,$VIX,4319,-0.055063,-0.100399,-0.226398,0.050562,0.999768,negative,0.05505,126,True
SRR-200708,Consumer Discretionary,commodity,DBC,261,-0.06261,-0.118179,-0.061706,0.034083,1.0,negative,0.010894,126,True
SRR-200708,Consumer Discretionary,size,IWM,1690,0.546509,0.753027,0.41058,0.173194,1.0,positive,0.546509,126,True
SRR-200708,Consumer Discretionary,sector,XLY,2050,0.639667,0.560104,0.299985,0.35111,1.0,positive,0.639667,126,True
SSP,Communication Services,market,SPY,8279,1.115739,1.024558,0.361982,0.583748,1.0,positive,1.0,126,True
SSP,Communication Services,oil,USO,4957,-0.195328,0.267477,0.151806,0.247275,0.915271,negative,0.178779,126,True
SSP,Communication Services,rates,TLT,5890,1.035971,-0.566423,-0.134138,0.545057,0.849406,positive,0.849406,126,True
SSP,Communication Services,credit,HYG,4706,3.59496,1.816032,0.296289,1.359766,0.999575,positive,0.999575,126,True
SSP,Communication Services,usd,UUP,4740,-1.814881,-0.696567,-0.084619,1.413341,0.563502,negative,0.563502,126,True
SSP,Communication Services,vix,$VIX,9053,-0.075776,-0.117053,-0.259451,0.078948,0.988181,negative,0.074881,126,True
SSP,Communication Services,commodity,DBC,5002,-0.466833,0.625603,0.185936,0.450398,0.923631,negative,0.431181,126,True
SSP,Communication Services,size,IWM,6431,0.761988,1.072177,0.440115,0.566648,1.0,positive,0.761988,126,True
SSP,Communication Services,sector,XLC,1888,1.548736,1.214034,0.352035,0.323215,1.0,positive,1.0,126,True
STE,Health Care,market,SPY,8281,0.57958,0.814076,0.405118,0.278425,1.0,positive,0.57958,126,True
STE,Health Care,oil,USO,4957,-0.140897,0.119647,0.16439,0.154538,0.773855,negative,0.109034,126,True
STE,Health Care,rates,TLT,5890,0.538225,-0.282951,-0.148461,0.338799,0.706621,positive,0.380321,126,True
STE,Health Care,credit,HYG,4706,1.932646,1.059346,0.422693,0.448403,1.0,positive,1.0,126,True
STE,Health Care,usd,UUP,4740,-0.749551,-0.373052,-0.110647,0.657692,0.593671,negative,0.444987,126,True
STE,Health Care,vix,$VIX,8450,-0.065457,-0.101376,-0.302403,0.049252,1.0,negative,0.065457,126,True
STE,Health Care,commodity,DBC,5002,-0.230821,0.27188,0.195215,0.265481,0.79988,negative,0.184629,126,True
STE,Health Care,size,IWM,6431,0.38307,0.648628,0.51206,0.17528,1.0,positive,0.38307,126,True
STE,Health Care,sector,XLV,6791,0.701413,0.822729,0.449023,0.265307,1.0,positive,0.701413,126,True
STI-201912,Financials,market,SPY,6638,0.954123,1.268754,0.608394,0.386898,1.0,positive,0.954123,126,True
STI-201912,Financials,oil,USO,3314,0.168432,0.344554,0.246245,0.303864,0.839469,positive,0.141394,126,True
STI-201912,Financials,rates,TLT,4247,-1.002577,-0.976521,-0.303001,0.559665,0.827879,negative,0.827879,126,True
STI-201912,Financials,credit,HYG,3063,2.097927,1.702659,0.4014,0.570413,1.0,positive,1.0,126,True
STI-201912,Financials,usd,UUP,3097,0.594215,-0.644686,-0.111576,1.276805,0.554085,positive,0.329245,126,True
STI-201912,Financials,vix,$VIX,7417,-0.097324,-0.140192,-0.411425,0.097639,1.0,negative,0.097324,126,True
STI-201912,Financials,commodity,DBC,3359,0.400281,0.618852,0.252801,0.488809,0.873177,positive,0.349516,126,True
STI-201912,Financials,size,IWM,4788,0.86127,1.07013,0.594154,0.350619,1.0,positive,0.86127,126,True
STI-201912,Financials,sector,XLF,5148,1.089284,1.12372,0.802535,0.222901,1.0,positive,1.0,126,True
STJ-201701,Health Care,market,SPY,5902,0.693326,0.704522,0.390024,0.213108,1.0,positive,0.693326,126,True
STJ-201701,Health Care,oil,USO,2578,0.095334,0.153997,0.182996,0.158031,0.872382,positive,0.083168,126,True
STJ-201701,Health Care,rates,TLT,3511,-0.199111,-0.444401,-0.209631,0.286024,0.860154,negative,0.171267,126,True
STJ-201701,Health Care,credit,HYG,2327,0.894909,0.848412,0.374358,0.445922,1.0,positive,0.894909,126,True
STJ-201701,Health Care,usd,UUP,2361,-0.276039,-0.354033,-0.110129,0.629583,0.681914,negative,0.188235,126,True
STJ-201701,Health Care,vix,$VIX,6681,-0.048105,-0.10561,-0.315994,0.041634,1.0,negative,0.048105,126,True
STJ-201701,Health Care,commodity,DBC,2623,0.235039,0.294708,0.203588,0.221089,0.867709,positive,0.203946,126,True
STJ-201701,Health Care,size,IWM,4052,0.472399,0.541644,0.433469,0.157287,1.0,positive,0.472399,126,True
STJ-201701,Health Care,sector,XLV,4412,0.791377,0.793406,0.457669,0.26361,1.0,positive,0.791377,126,True
STLD,Materials,market,SPY,7315,1.226846,1.310174,0.540068,0.501718,1.0,positive,1.0,126,True
STLD,Materials,oil,USO,4957,-0.131814,0.411577,0.327307,0.236638,0.988299,negative,0.130271,126,True
STLD,Materials,rates,TLT,5890,0.409471,-0.758019,-0.234353,0.559697,0.928523,positive,0.380203,126,True
STLD,Materials,credit,HYG,4706,3.371295,1.990835,0.464446,0.654012,1.0,positive,1.0,126,True
STLD,Materials,usd,UUP,4740,-1.021427,-1.042478,-0.180655,1.177726,0.784599,negative,0.784599,126,True
STLD,Materials,vix,$VIX,7315,-0.110095,-0.163958,-0.408919,0.103572,1.0,negative,0.110095,126,True
STLD,Materials,commodity,DBC,5002,-0.094565,0.938144,0.388954,0.403489,0.990604,negative,0.093676,126,True
STLD,Materials,size,IWM,6431,0.912919,1.189083,0.61146,0.269217,1.0,positive,0.912919,126,True
STLD,Materials,sector,XLB,6791,1.148123,1.263741,0.636467,0.392135,1.0,positive,1.0,126,True
STO-199811,Materials,market,SPY,1341,1.034906,0.983269,0.290244,0.469695,1.0,positive,0.894,126,True
STO-199811,Materials,oil,USO,0,nan,nan,nan,nan,nan,,0.0,126,False
STO-199811,Materials,rates,TLT,0,nan,nan,nan,nan,nan,,0.0,126,False
STO-199811,Materials,credit,HYG,0,nan,nan,nan,nan,nan,,0.0,126,False
STO-199811,Materials,usd,UUP,0,nan,nan,nan,nan,nan,,0.0,126,False
STO-199811,Materials,vix,$VIX,2120,-0.186719,-0.12356,-0.232443,0.044238,1.0,negative,0.186719,126,True
STO-199811,Materials,commodity,DBC,0,nan,nan,nan,nan,nan,,0.0,126,False
STO-199811,Materials,size,IWM,0,nan,nan,nan,nan,nan,,0.0,126,False
STO-199811,Materials,sector,XLB,0,nan,nan,nan,nan,nan,,0.0,126,False
STR-201609,Utilities,market,SPY,5827,0.390718,0.812574,0.518995,0.358374,1.0,positive,0.390718,126,True
STR-201609,Utilities,oil,USO,2503,0.003952,0.398335,0.411175,0.225889,1.0,positive,0.003952,126,True
STR-201609,Utilities,rates,TLT,3436,-0.087494,-0.5577,-0.244086,0.529584,0.726426,negative,0.063558,126,True
STR-201609,Utilities,credit,HYG,2252,0.300549,1.293407,0.487897,0.361268,1.0,positive,0.300549,126,True
STR-201609,Utilities,usd,UUP,2286,-0.119011,-0.826368,-0.219267,0.602583,0.890639,negative,0.105995,126,True
STR-201609,Utilities,vix,$VIX,6606,-0.03367,-0.095995,-0.349699,0.081857,1.0,negative,0.03367,126,True
STR-201609,Utilities,commodity,DBC,2548,0.060804,0.764776,0.466323,0.360851,1.0,positive,0.060804,126,True
STR-201609,Utilities,size,IWM,3977,0.213727,0.721785,0.553382,0.234779,1.0,positive,0.213727,126,True
STR-201609,Utilities,sector,XLU,4337,0.601146,0.938466,0.572391,0.368775,1.0,positive,0.601146,126,True
STT,Financials,market,SPY,8281,1.114294,1.336495,0.639776,0.309882,1.0,positive,1.0,126,True
STT,Financials,oil,USO,4957,-0.092359,0.288327,0.251812,0.216549,0.904378,negative,0.083527,126,True
STT,Financials,rates,TLT,5890,0.069579,-0.796954,-0.282105,0.619786,0.801528,positive,0.05577,126,True
STT,Financials,credit,HYG,4706,2.864447,1.825036,0.460562,0.611945,1.0,positive,1.0,126,True
STT,Financials,usd,UUP,4740,-0.518329,-0.689326,-0.129419,1.189915,0.590717,negative,0.306186,126,True
STT,Financials,vix,$VIX,9060,-0.099006,-0.152322,-0.451989,0.107449,1.0,negative,0.099006,126,True
STT,Financials,commodity,DBC,5002,-0.030653,0.618467,0.282791,0.41206,0.940024,negative,0.028815,126,True
STT,Financials,size,IWM,6431,0.775425,1.075702,0.640017,0.239726,1.0,positive,0.775425,126,True
STT,Financials,sector,XLF,6791,1.192181,1.109919,0.774226,0.13618,1.0,positive,1.0,126,True
STX,Information Technology,market,SPY,5794,2.301312,1.184963,0.478847,0.295112,1.0,positive,1.0,126,True
STX,Information Technology,oil,USO,4957,-0.223322,0.229716,0.18514,0.217112,0.898931,negative,0.200751,126,True
STX,Information Technology,rates,TLT,5794,0.215768,-0.573412,-0.178432,0.487186,0.827235,positive,0.178491,126,True
STX,Information Technology,credit,HYG,4706,5.323623,1.518643,0.356451,0.903053,1.0,positive,1.0,126,True
STX,Information Technology,usd,UUP,4740,-1.740671,-0.560883,-0.09783,0.883477,0.66962,negative,0.66962,126,True
STX,Information Technology,vix,$VIX,5794,-0.177674,-0.131798,-0.352734,0.058989,1.0,negative,0.177674,126,True
STX,Information Technology,commodity,DBC,5002,0.073064,0.553512,0.232939,0.349007,0.917833,positive,0.067061,126,True
STX,Information Technology,size,IWM,5794,1.168214,0.94731,0.486747,0.207684,1.0,positive,1.0,126,True
STX,Information Technology,sector,XLK,5794,1.480055,1.019397,0.498012,0.28464,1.0,positive,1.0,126,True
STZ,Consumer Staples,market,SPY,8281,0.141448,0.652781,0.371371,0.26874,1.0,positive,0.141448,126,True
STZ,Consumer Staples,oil,USO,4957,-0.01804,0.125341,0.154636,0.156296,0.817228,negative,0.014743,126,True
STZ,Consumer Staples,rates,TLT,5890,0.089154,-0.284356,-0.136044,0.349499,0.653311,positive,0.058245,126,True
STZ,Consumer Staples,credit,HYG,4706,1.029552,1.028028,0.370827,0.499495,1.0,positive,1.0,126,True
STZ,Consumer Staples,usd,UUP,4740,-0.751124,-0.387627,-0.103335,0.656209,0.722152,negative,0.542426,126,True
STZ,Consumer Staples,vix,$VIX,8966,-0.023369,-0.078847,-0.270398,0.043789,0.981932,negative,0.022947,126,True
STZ,Consumer Staples,commodity,DBC,5002,-0.00401,0.287961,0.185329,0.283695,0.861255,negative,0.003453,126,True
STZ,Consumer Staples,size,IWM,6431,0.253709,0.534212,0.420031,0.179231,1.0,positive,0.253709,126,True
STZ,Consumer Staples,sector,XLP,6791,0.900048,0.843276,0.417707,0.354501,1.0,positive,0.900048,126,True
SUB-200102,Financials,market,SPY,1915,0.87593,0.886319,0.500136,0.117215,1.0,positive,0.87593,126,True
SUB-200102,Financials,oil,USO,0,nan,nan,nan,nan,nan,,0.0,126,False
SUB-200102,Financials,rates,TLT,0,nan,nan,nan,nan,nan,,0.0,126,False
SUB-200102,Financials,credit,HYG,0,nan,nan,nan,nan,nan,,0.0,126,False
SUB-200102,Financials,usd,UUP,0,nan,nan,nan,nan,nan,,0.0,126,False
SUB-200102,Financials,vix,$VIX,2694,-0.19238,-0.119544,-0.339856,0.042048,1.0,negative,0.19238,126,True
SUB-200102,Financials,commodity,DBC,0,nan,nan,nan,nan,nan,,0.0,126,False
SUB-200102,Financials,size,IWM,65,0.380509,0.380509,0.246368,0.028834,1.0,positive,0.016489,126,False
SUB-200102,Financials,sector,XLF,425,0.951367,0.863146,0.703568,0.113447,1.0,positive,0.269554,126,True
SUN-201210,Energy,market,SPY,4834,0.810344,0.855397,0.474414,0.417275,1.0,positive,0.810344,126,True
SUN-201210,Energy,oil,USO,1510,0.261633,0.526363,0.422378,0.156929,1.0,positive,0.261633,126,True
SUN-201210,Energy,rates,TLT,2443,-0.613956,-0.7536,-0.263557,0.554443,0.777323,negative,0.477242,126,True
SUN-201210,Energy,credit,HYG,1259,1.261461,1.341825,0.457339,0.339437,1.0,positive,0.839333,126,True
SUN-201210,Energy,usd,UUP,1293,-1.304036,-0.842486,-0.182468,0.850579,0.756381,negative,0.652,126,True
SUN-201210,Energy,vix,$VIX,5613,-0.101794,-0.128213,-0.369513,0.080521,1.0,negative,0.101794,126,True
SUN-201210,Energy,commodity,DBC,1555,0.55662,0.822661,0.424662,0.240708,1.0,positive,0.55662,126,True
SUN-201210,Energy,size,IWM,2984,0.56979,0.760976,0.513736,0.265007,1.0,positive,0.56979,126,True
SUN-201210,Energy,sector,XLE,3344,0.618909,0.899899,0.692696,0.16521,1.0,positive,0.618909,126,True
SUNEQ-201712,Information Technology,market,SPY,5532,-0.938319,1.586933,0.29379,0.562422,0.993312,negative,0.932044,126,True
SUNEQ-201712,Information Technology,oil,USO,2827,-0.271556,0.50733,0.152149,0.289078,0.927485,negative,0.251864,126,True
SUNEQ-201712,Information Technology,rates,TLT,3760,0.035402,-1.157885,-0.152117,0.66216,0.928191,positive,0.03286,126,True
SUNEQ-201712,Information Technology,credit,HYG,2576,3.497855,1.834616,0.192077,1.273034,1.0,positive,1.0,126,True
SUNEQ-201712,Information Technology,usd,UUP,2610,1.038554,-0.732215,-0.055181,1.6868,0.558238,positive,0.558238,126,True
SUNEQ-201712,Information Technology,vix,$VIX,5532,-0.054469,-0.226569,-0.232832,0.102409,0.999638,negative,0.054449,126,True
SUNEQ-201712,Information Technology,commodity,DBC,2872,0.306794,0.921961,0.161715,0.460586,0.981894,positive,0.301239,126,True
SUNEQ-201712,Information Technology,size,IWM,4301,0.688961,1.491283,0.324366,0.464332,0.99721,positive,0.687039,126,True
SUNEQ-201712,Information Technology,sector,XLK,4661,-0.224088,1.286326,0.30627,0.510056,0.992062,negative,0.222309,126,True
SVU-201810,Consumer Staples,market,SPY,6354,0.262359,0.74422,0.318769,0.438226,0.978754,positive,0.256785,126,True
SVU-201810,Consumer Staples,oil,USO,3030,-0.04223,0.21876,0.13816,0.213366,0.827393,negative,0.034941,126,True
SVU-201810,Consumer Staples,rates,TLT,3963,0.079208,-0.607064,-0.168401,0.344344,0.876609,positive,0.069434,126,True
SVU-201810,Consumer Staples,credit,HYG,2779,1.778802,1.100024,0.238168,0.75284,1.0,positive,1.0,126,True
SVU-201810,Consumer Staples,usd,UUP,2813,1.151097,-0.359842,-0.056856,1.085672,0.557412,positive,0.557412,126,True
SVU-201810,Consumer Staples,vix,$VIX,7133,-0.041823,-0.099339,-0.259796,0.053361,0.991168,negative,0.041453,126,True
SVU-201810,Consumer Staples,commodity,DBC,3075,-0.141275,0.374458,0.138035,0.329351,0.825041,negative,0.116558,126,True
SVU-201810,Consumer Staples,size,IWM,4504,0.726923,0.672412,0.329523,0.437472,0.943828,positive,0.68609,126,True
SVU-201810,Consumer Staples,sector,XLP,4864,0.886609,0.972024,0.310125,0.422434,1.0,positive,0.886609,126,True
SW,Materials,market,SPY,1508,1.481452,0.879077,0.21478,0.300618,0.985411,positive,0.985411,126,True
SW,Materials,oil,USO,1508,-0.270738,0.055752,0.027168,0.168269,0.797082,negative,0.215801,126,True
SW,Materials,rates,TLT,1508,1.177317,-0.1074,-0.020204,0.527461,0.525862,positive,0.525862,126,True
SW,Materials,credit,HYG,1508,4.684534,1.83454,0.212693,1.111523,0.993369,positive,0.993369,126,True
SW,Materials,usd,UUP,1508,-1.502832,-1.720865,-0.162543,1.125239,0.876658,negative,0.876658,126,True
SW,Materials,vix,$VIX,1508,-0.124723,-0.090022,-0.164973,0.038154,0.98939,negative,0.123399,126,True
SW,Materials,commodity,DBC,1508,-0.441964,0.321997,0.074566,0.461386,0.801061,negative,0.35404,126,True
SW,Materials,size,IWM,1508,1.090742,0.738535,0.22433,0.239923,0.992706,positive,0.992706,126,True
SW,Materials,sector,XLB,1508,1.652695,0.826451,0.234625,0.385149,0.990716,positive,0.990716,126,True
SWK,Industrials,market,SPY,8281,1.566462,1.072406,0.611761,0.312109,1.0,positive,1.0,126,True
SWK,Industrials,oil,USO,4957,-0.286431,0.204429,0.221378,0.194526,0.854146,negative,0.244654,126,True
SWK,Industrials,rates,TLT,5890,1.109246,-0.483311,-0.207796,0.564369,0.774024,positive,0.774024,126,True
SWK,Industrials,credit,HYG,4706,5.193665,1.648906,0.518242,1.177623,1.0,positive,1.0,126,True
SWK,Industrials,usd,UUP,4740,-1.773253,-0.67836,-0.158548,0.841308,0.679747,negative,0.679747,126,True
SWK,Industrials,vix,$VIX,9060,-0.148754,-0.123857,-0.436643,0.062911,1.0,negative,0.148754,126,True
SWK,Industrials,commodity,DBC,5002,-0.537097,0.453867,0.257216,0.384936,0.904438,negative,0.485771,126,True
SWK,Industrials,size,IWM,6431,1.27812,0.945756,0.675984,0.248361,1.0,positive,1.0,126,True
SWK,Industrials,sector,XLI,6790,1.593975,1.105754,0.696445,0.249451,1.0,positive,1.0,126,True
SWKS,Information Technology,market,SPY,8273,1.449965,1.48225,0.443474,0.552278,0.998549,positive,0.998549,126,True
SWKS,Information Technology,oil,USO,4957,-0.021573,0.221298,0.177454,0.255843,0.865645,negative,0.018675,126,True
SWKS,Information Technology,rates,TLT,5890,0.018046,-0.654194,-0.188349,0.65998,0.785059,positive,0.014167,126,True
SWKS,Information Technology,credit,HYG,4706,3.141445,1.623554,0.389068,1.111023,1.0,positive,1.0,126,True
SWKS,Information Technology,usd,UUP,4740,-1.012301,-0.563847,-0.100387,1.119371,0.585443,negative,0.585443,126,True
SWKS,Information Technology,vix,$VIX,8996,-0.138894,-0.173625,-0.309188,0.132674,0.981436,negative,0.136315,126,True
SWKS,Information Technology,commodity,DBC,5002,0.125607,0.524103,0.219574,0.433768,0.897841,positive,0.112775,126,True
SWKS,Information Technology,size,IWM,6431,0.974897,1.282486,0.526636,0.466503,1.0,positive,0.974897,126,True
SWKS,Information Technology,sector,XLK,6791,0.738822,1.36541,0.581247,0.347103,1.0,positive,0.738822,126,True
SWN-202409,Energy,market,SPY,7848,0.744542,0.984301,0.360528,0.535562,0.997069,positive,0.74236,126,True
SWN-202409,Energy,oil,USO,4524,0.316236,0.587057,0.384847,0.231785,1.0,positive,0.316236,126,True
SWN-202409,Energy,rates,TLT,5457,-0.049118,-0.729108,-0.19594,0.550702,0.952355,negative,0.046778,126,True
SWN-202409,Energy,credit,HYG,4273,1.46861,1.556302,0.311704,1.13123,0.993447,positive,0.993447,126,True
SWN-202409,Energy,usd,UUP,4307,-1.014661,-1.016162,-0.147498,0.87152,0.821918,negative,0.821918,126,True
SWN-202409,Energy,vix,$VIX,8625,-0.053768,-0.117381,-0.26722,0.090811,0.972058,negative,0.052265,126,True
SWN-202409,Energy,commodity,DBC,4569,0.733397,1.244854,0.431812,0.436104,1.0,positive,0.733397,126,True
SWN-202409,Energy,size,IWM,5998,0.571524,0.9521,0.426704,0.355451,1.0,positive,0.571524,126,True
SWN-202409,Energy,sector,XLE,6358,0.881476,1.016867,0.546355,0.427841,1.0,positive,0.881476,126,True
SWY-201501,Consumer Staples,market,SPY,5415,0.290585,0.609956,0.366269,0.249937,0.965466,positive,0.28055,126,True
SWY-201501,Consumer Staples,oil,USO,2091,0.012003,0.152437,0.166229,0.144662,0.772836,positive,0.009276,126,True
SWY-201501,Consumer Staples,rates,TLT,3024,-0.121868,-0.447023,-0.202568,0.349139,0.828704,negative,0.100992,126,True
SWY-201501,Consumer Staples,credit,HYG,1840,0.404143,0.695193,0.309028,0.30872,1.0,positive,0.404143,126,True
SWY-201501,Consumer Staples,usd,UUP,1874,0.086141,-0.368858,-0.108288,0.523831,0.65048,positive,0.056033,126,True
