date,symbol,cohort,driver
2025-03-07,KDP,cohort_low_beta,market
2025-03-14,KDP,cohort_low_beta,market
2025-03-21,KDP,cohort_low_beta,market
2025-03-28,KDP,cohort_low_beta,market
2025-04-04,KDP,cohort_low_beta,market
2025-04-11,KDP,cohort_low_beta,market
2025-04-17,KDP,cohort_low_beta,market
2025-04-25,KDP,cohort_low_beta,market
2025-05-02,KDP,cohort_low_beta,market
2025-05-09,KDP,cohort_low_beta,market
2025-05-16,KDP,cohort_low_beta,market
2025-05-23,KDP,cohort_low_beta,market
2025-05-30,KDP,cohort_low_beta,market
2025-06-06,KDP,cohort_low_beta,market
2025-06-13,KDP,cohort_low_beta,market
2025-06-20,KDP,cohort_low_beta,market
2025-06-27,KDP,cohort_low_beta,market
2025-07-03,KDP,cohort_low_beta,market
2025-07-11,KDP,cohort_low_beta,market
2025-07-18,KDP,cohort_low_beta,market
2025-07-25,KDP,cohort_low_beta,market
2025-08-01,KDP,cohort_low_beta,market
2025-08-08,KDP,cohort_low_beta,market
2025-08-15,KDP,cohort_low_beta,market
2025-08-22,KDP,cohort_low_beta,market
2025-08-29,KDP,cohort_low_beta,market
2025-09-05,KDP,cohort_low_beta,market
2025-09-12,KDP,cohort_low_beta,market
2025-09-19,KDP,cohort_low_beta,market
2025-09-26,KDP,cohort_low_beta,market
2025-10-03,KDP,cohort_low_beta,market
2025-10-10,KDP,cohort_low_beta,market
2025-10-17,KDP,cohort_low_beta,market
2025-10-24,KDP,cohort_low_beta,market
2025-10-31,KDP,cohort_low_beta,market
2025-11-07,KDP,cohort_low_beta,market
2025-11-14,KDP,cohort_low_beta,market
2025-11-21,KDP,cohort_low_beta,market
2025-11-28,KDP,cohort_low_beta,market
2025-12-05,KDP,cohort_low_beta,market
2025-12-12,KDP,cohort_low_beta,market
2025-12-19,KDP,cohort_low_beta,market
2025-12-26,KDP,cohort_low_beta,market
2026-01-02,KDP,cohort_low_beta,market
2026-01-09,KDP,cohort_low_beta,market
2026-01-16,KDP,cohort_low_beta,market
2026-01-23,KDP,cohort_low_beta,market
2026-01-30,KDP,cohort_low_beta,market
2026-02-06,KDP,cohort_low_beta,market
2026-02-13,KDP,cohort_low_beta,market
2026-02-20,KDP,cohort_low_beta,market
2026-02-27,KDP,cohort_low_beta,market
2026-03-06,KDP,cohort_low_beta,market
2026-03-13,KDP,cohort_low_beta,market
2026-03-20,KDP,cohort_low_beta,market
2026-03-27,KDP,cohort_low_beta,market
2026-04-02,KDP,cohort_low_beta,market
2026-04-10,KDP,cohort_low_beta,market
2026-04-17,KDP,cohort_low_beta,market
2026-04-24,KDP,cohort_low_beta,market
2026-05-01,KDP,cohort_low_beta,market
2026-05-08,KDP,cohort_low_beta,market
2026-05-15,KDP,cohort_low_beta,market
2026-05-22,KDP,cohort_low_beta,market
2024-05-31,KHC,cohort_low_beta,market
2024-06-07,KHC,cohort_low_beta,market
2024-06-14,KHC,cohort_low_beta,market
2024-06-21,KHC,cohort_low_beta,market
2024-06-28,KHC,cohort_low_beta,market
2024-07-05,KHC,cohort_low_beta,market
2024-07-12,KHC,cohort_low_beta,market
2024-07-19,KHC,cohort_low_beta,market
2024-07-26,KHC,cohort_low_beta,market
2024-08-02,KHC,cohort_low_beta,market
2024-08-09,KHC,cohort_low_beta,market
2024-08-16,KHC,cohort_low_beta,market
2024-08-23,KHC,cohort_low_beta,market
2024-08-30,KHC,cohort_low_beta,market
2024-09-06,KHC,cohort_low_beta,market
2024-09-13,KHC,cohort_low_beta,market
2024-09-20,KHC,cohort_low_beta,market
2024-09-27,KHC,cohort_low_beta,market
2024-10-04,KHC,cohort_low_beta,market
2024-10-11,KHC,cohort_low_beta,market
2024-10-18,KHC,cohort_low_beta,market
2024-10-25,KHC,cohort_low_beta,market
2024-11-01,KHC,cohort_low_beta,market
2024-11-08,KHC,cohort_low_beta,market
2024-11-15,KHC,cohort_low_beta,market
2024-11-22,KHC,cohort_low_beta,market
2024-11-29,KHC,cohort_low_beta,market
2024-12-06,KHC,cohort_low_beta,market
2024-12-13,KHC,cohort_low_beta,market
2024-12-20,KHC,cohort_low_beta,market
2024-12-27,KHC,cohort_low_beta,market
2025-01-03,KHC,cohort_low_beta,market
2025-01-10,KHC,cohort_low_beta,market
2025-01-17,KHC,cohort_low_beta,market
2025-01-24,KHC,cohort_low_beta,market
2025-01-31,KHC,cohort_low_beta,market
2025-02-07,KHC,cohort_low_beta,market
2025-02-14,KHC,cohort_low_beta,market
2025-02-21,KHC,cohort_low_beta,market
2025-02-28,KHC,cohort_low_beta,market
2025-03-07,KHC,cohort_low_beta,market
2025-03-14,KHC,cohort_low_beta,market
2025-03-21,KHC,cohort_low_beta,market
2025-03-28,KHC,cohort_low_beta,market
2025-04-04,KHC,cohort_low_beta,market
2025-04-11,KHC,cohort_low_beta,market
2025-04-17,KHC,cohort_low_beta,market
2025-04-25,KHC,cohort_low_beta,market
2025-05-02,KHC,cohort_low_beta,market
2025-05-09,KHC,cohort_low_beta,market
2025-05-16,KHC,cohort_low_beta,market
2025-05-23,KHC,cohort_low_beta,market
2025-05-30,KHC,cohort_low_beta,market
2025-06-06,KHC,cohort_low_beta,market
2025-06-13,KHC,cohort_low_beta,market
2025-06-20,KHC,cohort_low_beta,market
2025-06-27,KHC,cohort_low_beta,market
2025-07-03,KHC,cohort_low_beta,market
2025-07-11,KHC,cohort_low_beta,market
2025-07-18,KHC,cohort_low_beta,market
2025-07-25,KHC,cohort_low_beta,market
2025-08-01,KHC,cohort_low_beta,market
2025-08-08,KHC,cohort_low_beta,market
2025-08-15,KHC,cohort_low_beta,market
2025-08-22,KHC,cohort_low_beta,market
2025-08-29,KHC,cohort_low_beta,market
2025-09-05,KHC,cohort_low_beta,market
2025-09-12,KHC,cohort_low_beta,market
2025-09-19,KHC,cohort_low_beta,market
2025-09-26,KHC,cohort_low_beta,market
2025-10-03,KHC,cohort_low_beta,market
2025-10-10,KHC,cohort_low_beta,market
2025-10-17,KHC,cohort_low_beta,market
2025-10-24,KHC,cohort_low_beta,market
2025-10-31,KHC,cohort_low_beta,market
2025-11-07,KHC,cohort_low_beta,market
2025-11-14,KHC,cohort_low_beta,market
2025-11-21,KHC,cohort_low_beta,market
2025-11-28,KHC,cohort_low_beta,market
2025-12-05,KHC,cohort_low_beta,market
2025-12-12,KHC,cohort_low_beta,market
2025-12-19,KHC,cohort_low_beta,market
2025-12-26,KHC,cohort_low_beta,market
2026-01-02,KHC,cohort_low_beta,market
2026-01-09,KHC,cohort_low_beta,market
2026-01-16,KHC,cohort_low_beta,market
2026-01-23,KHC,cohort_low_beta,market
2026-01-30,KHC,cohort_low_beta,market
2026-02-06,KHC,cohort_low_beta,market
2026-02-13,KHC,cohort_low_beta,market
2026-02-20,KHC,cohort_low_beta,market
2026-02-27,KHC,cohort_low_beta,market
2026-03-06,KHC,cohort_low_beta,market
2026-03-13,KHC,cohort_low_beta,market
2026-03-20,KHC,cohort_low_beta,market
2026-03-27,KHC,cohort_low_beta,market
2026-04-02,KHC,cohort_low_beta,market
2026-04-10,KHC,cohort_low_beta,market
2026-04-17,KHC,cohort_low_beta,market
2026-04-24,KHC,cohort_low_beta,market
2026-05-01,KHC,cohort_low_beta,market
2026-05-08,KHC,cohort_low_beta,market
2026-05-15,KHC,cohort_low_beta,market
2026-05-22,KHC,cohort_low_beta,market
2024-05-31,KMB,cohort_low_beta,market
2024-06-07,KMB,cohort_low_beta,market
2024-06-14,KMB,cohort_low_beta,market
2024-06-21,KMB,cohort_low_beta,market
2024-06-28,KMB,cohort_low_beta,market
2024-07-05,KMB,cohort_low_beta,market
2024-07-12,KMB,cohort_low_beta,market
2024-07-19,KMB,cohort_low_beta,market
2024-07-26,KMB,cohort_low_beta,market
2024-08-02,KMB,cohort_low_beta,market
2024-08-09,KMB,cohort_low_beta,market
2024-08-16,KMB,cohort_low_beta,market
2024-08-23,KMB,cohort_low_beta,market
2024-08-30,KMB,cohort_low_beta,market
2024-09-06,KMB,cohort_low_beta,market
2024-09-13,KMB,cohort_low_beta,market
2024-09-20,KMB,cohort_low_beta,market
2024-09-27,KMB,cohort_low_beta,market
2024-10-04,KMB,cohort_low_beta,market
2024-10-11,KMB,cohort_low_beta,market
2024-10-18,KMB,cohort_low_beta,market
2024-10-25,KMB,cohort_low_beta,market
2024-11-01,KMB,cohort_low_beta,market
2024-11-08,KMB,cohort_low_beta,market
2024-11-15,KMB,cohort_low_beta,market
2024-11-22,KMB,cohort_low_beta,market
2024-11-29,KMB,cohort_low_beta,market
2024-12-06,KMB,cohort_low_beta,market
2024-12-13,KMB,cohort_low_beta,market
2024-12-20,KMB,cohort_low_beta,market
2024-12-27,KMB,cohort_low_beta,market
2025-01-03,KMB,cohort_low_beta,market
2025-01-10,KMB,cohort_low_beta,market
2025-01-17,KMB,cohort_low_beta,market
2025-01-24,KMB,cohort_low_beta,market
2025-01-31,KMB,cohort_low_beta,market
2025-02-07,KMB,cohort_low_beta,market
2025-02-14,KMB,cohort_low_beta,market
2025-02-21,KMB,cohort_low_beta,market
2025-02-28,KMB,cohort_low_beta,market
2025-03-07,KMB,cohort_low_beta,market
2025-03-14,KMB,cohort_low_beta,market
2025-03-21,KMB,cohort_low_beta,market
2025-03-28,KMB,cohort_low_beta,market
2025-04-04,KMB,cohort_low_beta,market
2025-04-11,KMB,cohort_low_beta,market
2025-04-17,KMB,cohort_low_beta,market
2025-04-25,KMB,cohort_low_beta,market
2025-05-02,KMB,cohort_low_beta,market
2025-05-09,KMB,cohort_low_beta,market
2025-05-16,KMB,cohort_low_beta,market
2025-05-23,KMB,cohort_low_beta,market
2025-05-30,KMB,cohort_low_beta,market
2025-06-06,KMB,cohort_low_beta,market
2025-06-13,KMB,cohort_low_beta,market
2025-06-20,KMB,cohort_low_beta,market
2025-06-27,KMB,cohort_low_beta,market
2025-07-03,KMB,cohort_low_beta,market
2025-07-11,KMB,cohort_low_beta,market
2025-07-18,KMB,cohort_low_beta,market
2025-07-25,KMB,cohort_low_beta,market
2025-08-01,KMB,cohort_low_beta,market
2025-08-08,KMB,cohort_low_beta,market
2025-08-15,KMB,cohort_low_beta,market
2025-08-22,KMB,cohort_low_beta,market
2025-08-29,KMB,cohort_low_beta,market
2025-09-05,KMB,cohort_low_beta,market
2025-09-12,KMB,cohort_low_beta,market
2025-09-19,KMB,cohort_low_beta,market
2025-09-26,KMB,cohort_low_beta,market
2025-10-03,KMB,cohort_low_beta,market
2025-10-10,KMB,cohort_low_beta,market
2025-10-17,KMB,cohort_low_beta,market
2025-10-24,KMB,cohort_low_beta,market
2025-10-31,KMB,cohort_low_beta,market
2025-11-07,KMB,cohort_low_beta,market
2025-11-14,KMB,cohort_low_beta,market
2025-11-21,KMB,cohort_low_beta,market
2025-11-28,KMB,cohort_low_beta,market
2025-12-05,KMB,cohort_low_beta,market
2025-12-12,KMB,cohort_low_beta,market
2025-12-19,KMB,cohort_low_beta,market
2025-12-26,KMB,cohort_low_beta,market
2026-01-02,KMB,cohort_low_beta,market
2026-01-09,KMB,cohort_low_beta,market
2026-01-16,KMB,cohort_low_beta,market
2026-01-23,KMB,cohort_low_beta,market
2026-01-30,KMB,cohort_low_beta,market
2026-02-06,KMB,cohort_low_beta,market
2026-02-13,KMB,cohort_low_beta,market
2026-02-20,KMB,cohort_low_beta,market
2026-02-27,KMB,cohort_low_beta,market
2026-03-06,KMB,cohort_low_beta,market
2026-03-13,KMB,cohort_low_beta,market
2026-03-20,KMB,cohort_low_beta,market
2026-03-27,KMB,cohort_low_beta,market
2026-04-02,KMB,cohort_low_beta,market
2026-04-10,KMB,cohort_low_beta,market
2026-04-17,KMB,cohort_low_beta,market
2026-04-24,KMB,cohort_low_beta,market
2026-05-01,KMB,cohort_low_beta,market
2026-05-08,KMB,cohort_low_beta,market
2026-05-15,KMB,cohort_low_beta,market
2026-05-22,KMB,cohort_low_beta,market
2024-07-19,KMI,cohort_low_beta,market
2026-04-10,KMI,cohort_low_beta,market
2026-04-17,KMI,cohort_low_beta,market
2026-04-24,KMI,cohort_low_beta,market
2026-05-01,KMI,cohort_low_beta,market
2026-05-08,KMI,cohort_low_beta,market
2026-05-15,KMI,cohort_low_beta,market
2026-05-22,KMI,cohort_low_beta,market
2024-05-31,KO,cohort_low_beta,market
2024-06-07,KO,cohort_low_beta,market
2024-06-14,KO,cohort_low_beta,market
2024-06-21,KO,cohort_low_beta,market
2024-06-28,KO,cohort_low_beta,market
2024-07-05,KO,cohort_low_beta,market
2024-07-12,KO,cohort_low_beta,market
2024-07-19,KO,cohort_low_beta,market
2024-07-26,KO,cohort_low_beta,market
2024-08-02,KO,cohort_low_beta,market
2024-08-09,KO,cohort_low_beta,market
2024-08-16,KO,cohort_low_beta,market
2024-08-23,KO,cohort_low_beta,market
2024-08-30,KO,cohort_low_beta,market
2024-09-06,KO,cohort_low_beta,market
2024-09-13,KO,cohort_low_beta,market
2024-09-20,KO,cohort_low_beta,market
2024-09-27,KO,cohort_low_beta,market
2024-10-04,KO,cohort_low_beta,market
2024-10-11,KO,cohort_low_beta,market
2024-10-18,KO,cohort_low_beta,market
2024-10-25,KO,cohort_low_beta,market
2024-11-01,KO,cohort_low_beta,market
2024-11-08,KO,cohort_low_beta,market
2024-11-15,KO,cohort_low_beta,market
2024-11-22,KO,cohort_low_beta,market
2024-11-29,KO,cohort_low_beta,market
2024-12-06,KO,cohort_low_beta,market
2024-12-13,KO,cohort_low_beta,market
2024-12-20,KO,cohort_low_beta,market
2024-12-27,KO,cohort_low_beta,market
2025-01-03,KO,cohort_low_beta,market
2025-01-10,KO,cohort_low_beta,market
2025-01-17,KO,cohort_low_beta,market
2025-01-24,KO,cohort_low_beta,market
2025-01-31,KO,cohort_low_beta,market
2025-02-07,KO,cohort_low_beta,market
2025-02-14,KO,cohort_low_beta,market
2025-02-21,KO,cohort_low_beta,market
2025-02-28,KO,cohort_low_beta,market
2025-03-07,KO,cohort_low_beta,market
2025-03-14,KO,cohort_low_beta,market
2025-03-21,KO,cohort_low_beta,market
2025-03-28,KO,cohort_low_beta,market
2025-04-04,KO,cohort_low_beta,market
2025-04-11,KO,cohort_low_beta,market
2025-04-17,KO,cohort_low_beta,market
2025-04-25,KO,cohort_low_beta,market
2025-05-02,KO,cohort_low_beta,market
2025-05-09,KO,cohort_low_beta,market
2025-05-16,KO,cohort_low_beta,market
2025-05-23,KO,cohort_low_beta,market
2025-05-30,KO,cohort_low_beta,market
2025-06-06,KO,cohort_low_beta,market
2025-06-13,KO,cohort_low_beta,market
2025-06-20,KO,cohort_low_beta,market
2025-06-27,KO,cohort_low_beta,market
2025-07-03,KO,cohort_low_beta,market
2025-07-11,KO,cohort_low_beta,market
2025-07-18,KO,cohort_low_beta,market
2025-07-25,KO,cohort_low_beta,market
2025-08-01,KO,cohort_low_beta,market
2025-08-08,KO,cohort_low_beta,market
2025-08-15,KO,cohort_low_beta,market
2025-08-22,KO,cohort_low_beta,market
2025-08-29,KO,cohort_low_beta,market
2025-09-05,KO,cohort_low_beta,market
2025-09-12,KO,cohort_low_beta,market
2025-09-19,KO,cohort_low_beta,market
2025-09-26,KO,cohort_low_beta,market
2025-10-03,KO,cohort_low_beta,market
2025-10-10,KO,cohort_low_beta,market
2025-10-17,KO,cohort_low_beta,market
2025-10-24,KO,cohort_low_beta,market
2025-10-31,KO,cohort_low_beta,market
2025-11-07,KO,cohort_low_beta,market
2025-11-14,KO,cohort_low_beta,market
2025-11-21,KO,cohort_low_beta,market
2025-11-28,KO,cohort_low_beta,market
2025-12-05,KO,cohort_low_beta,market
2025-12-12,KO,cohort_low_beta,market
2025-12-19,KO,cohort_low_beta,market
2025-12-26,KO,cohort_low_beta,market
2026-01-02,KO,cohort_low_beta,market
2026-01-09,KO,cohort_low_beta,market
2026-01-16,KO,cohort_low_beta,market
2026-01-23,KO,cohort_low_beta,market
2026-01-30,KO,cohort_low_beta,market
2026-02-06,KO,cohort_low_beta,market
2026-02-13,KO,cohort_low_beta,market
2026-02-20,KO,cohort_low_beta,market
2026-02-27,KO,cohort_low_beta,market
2026-03-06,KO,cohort_low_beta,market
2026-03-13,KO,cohort_low_beta,market
2026-03-20,KO,cohort_low_beta,market
2026-03-27,KO,cohort_low_beta,market
2026-04-02,KO,cohort_low_beta,market
2026-04-10,KO,cohort_low_beta,market
2026-04-17,KO,cohort_low_beta,market
2026-04-24,KO,cohort_low_beta,market
2026-05-01,KO,cohort_low_beta,market
2026-05-08,KO,cohort_low_beta,market
2026-05-15,KO,cohort_low_beta,market
2026-05-22,KO,cohort_low_beta,market
2024-05-31,KR,cohort_low_beta,market
2024-06-07,KR,cohort_low_beta,market
2024-06-14,KR,cohort_low_beta,market
2024-06-21,KR,cohort_low_beta,market
2024-06-28,KR,cohort_low_beta,market
2024-07-05,KR,cohort_low_beta,market
2024-07-12,KR,cohort_low_beta,market
2024-07-19,KR,cohort_low_beta,market
2024-07-26,KR,cohort_low_beta,market
2024-08-02,KR,cohort_low_beta,market
2024-08-09,KR,cohort_low_beta,market
2024-08-16,KR,cohort_low_beta,market
2024-08-23,KR,cohort_low_beta,market
2024-08-30,KR,cohort_low_beta,market
2024-09-06,KR,cohort_low_beta,market
2024-09-13,KR,cohort_low_beta,market
2024-09-20,KR,cohort_low_beta,market
2024-09-27,KR,cohort_low_beta,market
2024-10-04,KR,cohort_low_beta,market
2024-10-11,KR,cohort_low_beta,market
2024-10-18,KR,cohort_low_beta,market
2024-10-25,KR,cohort_low_beta,market
2024-11-01,KR,cohort_low_beta,market
2024-11-08,KR,cohort_low_beta,market
2024-11-15,KR,cohort_low_beta,market
2024-11-22,KR,cohort_low_beta,market
2024-11-29,KR,cohort_low_beta,market
2024-12-06,KR,cohort_low_beta,market
2024-12-13,KR,cohort_low_beta,market
2024-12-20,KR,cohort_low_beta,market
2024-12-27,KR,cohort_low_beta,market
2025-01-03,KR,cohort_low_beta,market
2025-01-10,KR,cohort_low_beta,market
2025-01-17,KR,cohort_low_beta,market
2025-01-24,KR,cohort_low_beta,market
2025-01-31,KR,cohort_low_beta,market
2025-02-07,KR,cohort_low_beta,market
2025-02-14,KR,cohort_low_beta,market
2025-02-21,KR,cohort_low_beta,market
2025-02-28,KR,cohort_low_beta,market
2025-03-07,KR,cohort_low_beta,market
2025-03-14,KR,cohort_low_beta,market
2025-03-21,KR,cohort_low_beta,market
2025-03-28,KR,cohort_low_beta,market
2025-04-04,KR,cohort_low_beta,market
2025-04-11,KR,cohort_low_beta,market
2025-04-17,KR,cohort_low_beta,market
2025-04-25,KR,cohort_low_beta,market
2025-05-02,KR,cohort_low_beta,market
2025-05-09,KR,cohort_low_beta,market
2025-05-16,KR,cohort_low_beta,market
2025-05-23,KR,cohort_low_beta,market
2025-05-30,KR,cohort_low_beta,market
2025-06-06,KR,cohort_low_beta,market
2025-06-13,KR,cohort_low_beta,market
2025-06-20,KR,cohort_low_beta,market
2025-06-27,KR,cohort_low_beta,market
2025-07-03,KR,cohort_low_beta,market
2025-07-11,KR,cohort_low_beta,market
2025-07-18,KR,cohort_low_beta,market
2025-07-25,KR,cohort_low_beta,market
2025-08-01,KR,cohort_low_beta,market
2025-08-08,KR,cohort_low_beta,market
2025-08-15,KR,cohort_low_beta,market
2025-08-22,KR,cohort_low_beta,market
2025-08-29,KR,cohort_low_beta,market
2025-09-05,KR,cohort_low_beta,market
2025-09-12,KR,cohort_low_beta,market
2025-09-19,KR,cohort_low_beta,market
2025-09-26,KR,cohort_low_beta,market
2025-10-03,KR,cohort_low_beta,market
2025-10-10,KR,cohort_low_beta,market
2025-10-17,KR,cohort_low_beta,market
2025-10-24,KR,cohort_low_beta,market
2025-10-31,KR,cohort_low_beta,market
2025-11-07,KR,cohort_low_beta,market
2025-11-14,KR,cohort_low_beta,market
2025-11-21,KR,cohort_low_beta,market
2025-11-28,KR,cohort_low_beta,market
2025-12-05,KR,cohort_low_beta,market
2025-12-12,KR,cohort_low_beta,market
2025-12-19,KR,cohort_low_beta,market
2025-12-26,KR,cohort_low_beta,market
2026-01-02,KR,cohort_low_beta,market
2026-01-09,KR,cohort_low_beta,market
2026-01-16,KR,cohort_low_beta,market
2026-01-23,KR,cohort_low_beta,market
2026-01-30,KR,cohort_low_beta,market
2026-02-06,KR,cohort_low_beta,market
2026-02-13,KR,cohort_low_beta,market
2026-02-20,KR,cohort_low_beta,market
2026-02-27,KR,cohort_low_beta,market
2026-03-06,KR,cohort_low_beta,market
2026-03-13,KR,cohort_low_beta,market
2026-03-20,KR,cohort_low_beta,market
2026-03-27,KR,cohort_low_beta,market
2026-04-02,KR,cohort_low_beta,market
2026-04-10,KR,cohort_low_beta,market
2026-04-17,KR,cohort_low_beta,market
2026-04-24,KR,cohort_low_beta,market
2026-05-01,KR,cohort_low_beta,market
2026-05-08,KR,cohort_low_beta,market
2026-05-15,KR,cohort_low_beta,market
2026-05-22,KR,cohort_low_beta,market
2024-12-06,KVUE,cohort_low_beta,market
2024-12-13,KVUE,cohort_low_beta,market
2024-12-20,KVUE,cohort_low_beta,market
2024-12-27,KVUE,cohort_low_beta,market
2025-01-03,KVUE,cohort_low_beta,market
2025-01-10,KVUE,cohort_low_beta,market
2025-01-17,KVUE,cohort_low_beta,market
2025-01-24,KVUE,cohort_low_beta,market
2025-01-31,KVUE,cohort_low_beta,market
2025-02-07,KVUE,cohort_low_beta,market
2025-02-14,KVUE,cohort_low_beta,market
2025-02-21,KVUE,cohort_low_beta,market
2025-02-28,KVUE,cohort_low_beta,market
2025-03-07,KVUE,cohort_low_beta,market
2025-03-14,KVUE,cohort_low_beta,market
2025-03-21,KVUE,cohort_low_beta,market
2025-03-28,KVUE,cohort_low_beta,market
2025-04-04,KVUE,cohort_low_beta,market
2025-04-11,KVUE,cohort_low_beta,market
2025-04-17,KVUE,cohort_low_beta,market
2025-04-25,KVUE,cohort_low_beta,market
2025-05-02,KVUE,cohort_low_beta,market
2025-05-09,KVUE,cohort_low_beta,market
2025-05-16,KVUE,cohort_low_beta,market
2025-05-23,KVUE,cohort_low_beta,market
2025-05-30,KVUE,cohort_low_beta,market
2025-06-06,KVUE,cohort_low_beta,market
2025-06-13,KVUE,cohort_low_beta,market
2025-06-20,KVUE,cohort_low_beta,market
2025-06-27,KVUE,cohort_low_beta,market
2025-07-03,KVUE,cohort_low_beta,market
2025-07-11,KVUE,cohort_low_beta,market
2025-07-18,KVUE,cohort_low_beta,market
2025-07-25,KVUE,cohort_low_beta,market
2025-08-01,KVUE,cohort_low_beta,market
2025-08-08,KVUE,cohort_low_beta,market
2025-08-15,KVUE,cohort_low_beta,market
2025-08-22,KVUE,cohort_low_beta,market
2025-08-29,KVUE,cohort_low_beta,market
2025-09-05,KVUE,cohort_low_beta,market
2025-09-12,KVUE,cohort_low_beta,market
2025-09-19,KVUE,cohort_low_beta,market
2025-09-26,KVUE,cohort_low_beta,market
2025-10-03,KVUE,cohort_low_beta,market
2025-10-10,KVUE,cohort_low_beta,market
2025-10-17,KVUE,cohort_low_beta,market
2025-10-24,KVUE,cohort_low_beta,market
2025-10-31,KVUE,cohort_low_beta,market
2025-11-07,KVUE,cohort_low_beta,market
2025-11-14,KVUE,cohort_low_beta,market
2025-11-21,KVUE,cohort_low_beta,market
2025-11-28,KVUE,cohort_low_beta,market
2025-12-05,KVUE,cohort_low_beta,market
2025-12-12,KVUE,cohort_low_beta,market
2025-12-19,KVUE,cohort_low_beta,market
2025-12-26,KVUE,cohort_low_beta,market
2026-01-02,KVUE,cohort_low_beta,market
2026-01-09,KVUE,cohort_low_beta,market
2026-01-16,KVUE,cohort_low_beta,market
2026-01-23,KVUE,cohort_low_beta,market
2026-01-30,KVUE,cohort_low_beta,market
2026-02-06,KVUE,cohort_low_beta,market
